======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,BD,BD_7die_p2,1,LIMIT_FILE,2025-12-04 18:42:18,2025-12-04 19:28:04,wat,7,2223,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\jianxiongjiao_workspace\T20250909_01_BD55\ALG4\bd_7die_p.tple,BD,798,CLEAN_COUNT,BD,TEMPERATURE,2025-12-04 18:40:25,2025-12-04 19:28:04,bd_7die_p.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-1 2),Site_2_Value(3 1),Site_3_Value(-3 1),Site_4_Value(-3 -1),Site_5_Value(2 -1),Site_6_Value(1 -2),Site_7_Value(-1 -2),
PCM005,NHVT_0p9_0p9_0p36_4p5_Vtlin$NHVT_0p9_0p054_0p36_4p5_Vtlin$NHVT_0p108_0p054_0p36_4p5_Vtlin,Vtlin_NHVT_0p9_0p054_0p36_4p5,Vtlin_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.4537109375,0.030514413898458,0.5068359375,0.4125,0.0943359375,0.4248046875,0.5068359375,0.4125,0.4548828125,0.4685546875,0.45625,0.4521484375,
PCM005,NHVT_0p9_0p9_0p36_4p5_Vtsat$NHVT_0p9_0p054_0p36_4p5_Vtsat$NHVT_0p108_0p054_0p36_4p5_Vtsat,Vtsat_NHVT_0p9_0p054_0p36_4p5,Vtsat_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.35234375,0.0363870559761391,0.3974609375,0.283984375,0.1134765625,0.3318359375,0.3974609375,0.283984375,0.3591796875,0.3673828125,0.3509765625,0.3755859375,
PCM005,NHVT_0p9_0p9_0p36_4p5_Idlin$NHVT_0p9_0p054_0p36_4p5_Idlin$NHVT_0p108_0p054_0p36_4p5_Idlin,Idlin_NHVT_0p9_0p054_0p36_4p5,Idlin_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,57.3541736075009,3.97968139515143,64.1667864605542,52.7858627160841,11.3809237444701,52.7858627160841,53.369501971657,64.1667864605542,57.8005564800778,55.3542010063771,57.9418645469978,60.0604420707581,
PCM005,NHVT_0p9_0p9_0p36_4p5_Idsat$NHVT_0p9_0p054_0p36_4p5_Idsat$NHVT_0p108_0p054_0p36_4p5_Idsat,Idsat_NHVT_0p9_0p054_0p36_4p5,Idsat_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,342.679079410701,30.7532022508093,393.618496298528,307.060184660062,86.5583116384656,312.584206428922,307.060184660062,393.618496298528,354.699916031253,321.489004648691,351.104188978837,358.197558828612,
PCM005,NHVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_NHVT_0p9_0p054_0p36_4p5,Ioff_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,5.5739970931925,5.07297402902838,15.6981654020601,2.04070539706886,13.6574600049913,4.77240519510028,8.87494202094345,15.6981654020601,2.57952310407444,2.04070539706886,2.94005095662158,2.11218757647878,
PCM005,NHVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_NHVT_0p9_0p054_0p36_4p5,Igoff_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.0351403496925457,0.0696353934128626,0.0826639606429438,-0.103174046435325,0.185838007078269,-0.103174046435325,0.0826639606429438,-0.0541161385265204,-0.103174046435325,0.0173919984252967,-0.0796844549366179,-0.00588972058227171,
PCM005,NHVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_NHVT_0p9_0p054_0p36_4p5,Isoff_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-3.98865828603496,5.02435706249162,-0.651939715539893,-15.1304024942921,14.4784627787522,-4.09846074172866,-0.651939715539893,-15.1304024942921,-1.96357456331012,-1.73776729699301,-2.61232901842359,-1.72613417195736,
PCM005,NHVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_NHVT_0p9_0p054_0p36_4p5,Iboff_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-1.88075787896248,2.84868548809057,-0.55073419766605,-8.32864212665683,7.77790792899078,-1.09599431359888,-8.32864212665683,-0.691258726209929,-0.944660205936242,-0.55073419766605,-0.810995602602345,-0.743019980067068,
PCM005,NHVT_0p9_0p9_0p36_4p5_Gm$NHVT_0p9_0p054_0p36_4p5_Gm$NHVT_0p108_0p054_0p36_4p5_Gm,Gm_NHVT_0p9_0p054_0p36_4p5,Gm_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,537.807005729101,55.8212043466658,615.837248406736,474.253980054945,141.583268351791,474.253980054945,480.730642473176,615.837248406736,559.739377626516,495.718869344556,545.848925228203,592.519996969572,
PCM005,NHVT_0p9_0p9_0p36_4p5_Rout_Gds$NHVT_0p9_0p054_0p36_4p5_Rout_Gds$NHVT_0p108_0p054_0p36_4p5_Rout_Gds,Gds_NHVT_0p9_0p054_0p36_4p5,Gds_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,59.3488275527247,6.72268796709156,67.6548973752556,50.7582082469499,16.8966891283057,56.5249303425443,50.7582082469499,67.6548973752556,63.1568939990067,50.8108119932298,64.3366613729633,62.1993895391233,
PCM005,NHVT_0p9_0p9_0p36_4p5_Rout_Gds$NHVT_0p9_0p054_0p36_4p5_Rout_Gds$NHVT_0p108_0p054_0p36_4p5_Rout_Gds,Rout_NHVT_0p9_0p054_0p36_4p5,Rout_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.0170440646093537,0.00200858327634178,0.0197012470403758,0.0147808959705221,0.00492035106985372,0.0176913088426636,0.0197012470403758,0.0147808959705221,0.0158335842167243,0.0196808506058365,0.0155432373806739,0.0160773282086796,
PCM005,NHVT_0p9_0p9_0p36_4p5_VtlinVbb$NHVT_0p9_0p054_0p36_4p5_VtlinVbb$NHVT_0p108_0p054_0p36_4p5_VtlinVbb,VtlinVbb_NHVT_0p9_0p054_0p36_4p5,VtlinVbb_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.5322265625,0.0354929980326043,0.5916015625,0.4876953125,0.10390625,0.49453125,0.5916015625,0.4876953125,0.5423828125,0.5533203125,0.5328125,0.5232421875,
PCM005,NHVT_0p9_0p9_0p36_4p5_VtsatVbb$NHVT_0p9_0p054_0p36_4p5_VtsatVbb$NHVT_0p108_0p054_0p36_4p5_VtsatVbb,VtsatVbb_NHVT_0p9_0p054_0p36_4p5,VtsatVbb_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.4119140625,0.0375570922276346,0.4576171875,0.344140625,0.1134765625,0.382421875,0.4576171875,0.344140625,0.4234375,0.431640625,0.4125,0.431640625,
PCM005,NHVT_0p9_0p9_0p36_4p5_Bodylin$NHVT_0p9_0p054_0p36_4p5_Bodylin$NHVT_0p108_0p054_0p36_4p5_Bodylin,Bodylin_NHVT_0p9_0p054_0p36_4p5,Bodylin_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-69.7265625,0,-69.7265625,-69.7265625,0,-69.7265625,-69.7265625,-69.7265625,-69.7265625,-69.7265625,-69.7265625,-69.7265625,
PCM005,NHVT_0p9_0p9_0p36_4p5_Bodysat$NHVT_0p9_0p054_0p36_4p5_Bodysat$NHVT_0p108_0p054_0p36_4p5_Bodysat,Bodysat_NHVT_0p9_0p054_0p36_4p5,Bodysat_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-50.5859375000001,0,-50.5859375000001,-50.5859375000001,0,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,
PCM005,NHVT_0p9_0p9_0p36_4p5_Swinglin$NHVT_0p9_0p054_0p36_4p5_Swinglin$NHVT_0p108_0p054_0p36_4p5_Swinglin,Swinglin_NHVT_0p9_0p054_0p36_4p5,Swinglin_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,74.9313378449177,35.5149997930512,98.6674501808691,-4.724499203609,103.391949384478,98.6674501808691,-4.724499203609,86.2172893134746,84.1692560318707,87.1206460886036,82.7350796267639,90.3341428764512,
PCM005,NHVT_0p9_0p9_0p36_4p5_Swingsat$NHVT_0p9_0p054_0p36_4p5_Swingsat$NHVT_0p108_0p054_0p36_4p5_Swingsat,Swingsat_NHVT_0p9_0p054_0p36_4p5,Swingsat_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,86.8941488620542,4.78095016243544,97.0895773685326,82.5853685607535,14.5042088077791,97.0895773685326,85.010334158175,87.0746633631919,84.4721503972929,87.3614282160723,82.5853685607535,84.6655199703612,
PCM005,NHVT_0p9_0p9_0p36_4p5_DIBL$NHVT_0p9_0p054_0p36_4p5_DIBL$NHVT_0p108_0p054_0p36_4p5_DIBL,DIBL_NHVT_0p9_0p054_0p36_4p5,DIBL_NHVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,92.96875,0,92.96875,92.96875,0,92.96875,92.96875,92.96875,92.96875,92.96875,92.96875,92.96875,
PCM005,NHVT_0p9_0p9_0p36_4p5_Vtgm$NHVT_0p9_0p054_0p36_4p5_Vtgm$NHVT_0p108_0p054_0p36_4p5_Vtgm,Vtgm_NHVT_0p108_0p054_0p36_4p5,Vtgm_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.610742472815227,0.0582347839918803,0.705908786672019,0.513245521951867,0.192663264720152,0.623068161070626,0.705908786672019,0.513245521951867,0.622778561252634,0.632563303776978,0.583765678932986,0.593867296049477,
PCM005,NHVT_0p9_0p9_0p36_4p5_Vtlin$NHVT_0p9_0p054_0p36_4p5_Vtlin$NHVT_0p108_0p054_0p36_4p5_Vtlin,Vtlin_NHVT_0p108_0p054_0p36_4p5,Vtlin_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.4001953125,0.0447497267617065,0.478125,0.344140625,0.133984375,0.4220703125,0.478125,0.344140625,0.3974609375,0.41796875,0.382421875,0.3591796875,
PCM005,NHVT_0p9_0p9_0p36_4p5_Vtsat$NHVT_0p9_0p054_0p36_4p5_Vtsat$NHVT_0p108_0p054_0p36_4p5_Vtsat,Vtsat_NHVT_0p108_0p054_0p36_4p5,Vtsat_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.3099609375,0.095651027486613,0.51640625,0.2279296875,0.2884765625,0.3154296875,0.51640625,0.2470703125,0.2921875,0.289453125,0.2279296875,0.28125,
PCM005,NHVT_0p9_0p9_0p36_4p5_Idlin$NHVT_0p9_0p054_0p36_4p5_Idlin$NHVT_0p108_0p054_0p36_4p5_Idlin,Idlin_NHVT_0p108_0p054_0p36_4p5,Idlin_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,66.2949200150105,4.7544275193264,72.3317597397648,60.7918984236452,11.5398613161196,65.3423937170612,60.7918984236452,69.0140887348593,63.1125293057977,61.7317313262403,71.7400388577054,72.3317597397648,
PCM005,NHVT_0p9_0p9_0p36_4p5_Idsat$NHVT_0p9_0p054_0p36_4p5_Idsat$NHVT_0p108_0p054_0p36_4p5_Idsat,Idsat_NHVT_0p108_0p054_0p36_4p5,Idsat_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,479.039625640785,70.5442050361652,579.999170943414,378.424997650052,201.574173293362,467.147020804422,378.424997650052,579.999170943414,484.022929357373,421.479074433325,555.864175122414,466.340011174494,
PCM005,NHVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_NHVT_0p108_0p054_0p36_4p5,Ioff_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,20.6489729997329,22.0174498101131,63.1139182763977,1.61427749281669,61.499640783581,4.98953247243059,1.61427749281669,37.709406720392,13.2284120556257,11.7088542439618,63.1139182763977,12.1784097365056,
PCM005,NHVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_NHVT_0p108_0p054_0p36_4p5,Igoff_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.196175383473328,0.412548691586763,0.222326601539364,-1.00075844277331,1.22308504431267,0.222326601539364,-0.222904073231679,-0.318186902462836,-0.184790941539216,-1.00075844277331,-0.0860432821541987,0.217129356308573,
PCM005,NHVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_NHVT_0p108_0p054_0p36_4p5,Isoff_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-20.2383881584679,21.1925533750905,-1.99213157353666,-61.1986051121866,59.2064735386499,-5.6001288498261,-1.99213157353666,-36.6576447516286,-12.3227072681716,-12.1893983476944,-61.1986051121866,-11.7081012062317,
PCM005,NHVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_NHVT_0p108_0p054_0p36_4p5,Iboff_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-2.64234156236353,0.479181810589883,-2.06894882385239,-3.54487212660615,1.47592330275376,-2.21965930195048,-2.60596317109847,-2.06894882385239,-2.59037243198488,-2.86580882299174,-3.54487212660615,-2.60076625806061,
PCM005,NHVT_0p9_0p9_0p36_4p5_Gm$NHVT_0p9_0p054_0p36_4p5_Gm$NHVT_0p108_0p054_0p36_4p5_Gm,Gm_NHVT_0p108_0p054_0p36_4p5,Gm_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,615.623948899578,103.726726748741,780.712028736075,476.331834449801,304.380194286274,588.701312687488,476.331834449801,780.712028736075,612.599550443084,532.369789589914,715.956804403094,602.696321987593,
PCM005,NHVT_0p9_0p9_0p36_4p5_Rout_Gds$NHVT_0p9_0p054_0p36_4p5_Rout_Gds$NHVT_0p108_0p054_0p36_4p5_Rout_Gds,Gds_NHVT_0p108_0p054_0p36_4p5,Gds_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,76.4022127728063,21.3978414922468,114.395313281833,52.0204867667018,62.3748265151314,71.5194581251482,52.0204867667018,95.6149925301386,73.1800324488796,63.6027578576185,114.395313281833,64.482448399324,
PCM005,NHVT_0p9_0p9_0p36_4p5_Rout_Gds$NHVT_0p9_0p054_0p36_4p5_Rout_Gds$NHVT_0p108_0p054_0p36_4p5_Rout_Gds,Rout_NHVT_0p108_0p054_0p36_4p5,Rout_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.0139001781013994,0.00348229586595712,0.0192231957475665,0.00874161686621131,0.0104815788813552,0.013982208845181,0.0192231957475665,0.0104586108677966,0.01366492971561,0.0157225886688531,0.00874161686621131,0.0155080959985769,
PCM005,NHVT_0p9_0p9_0p36_4p5_VtlinVbb$NHVT_0p9_0p054_0p36_4p5_VtlinVbb$NHVT_0p108_0p054_0p36_4p5_VtlinVbb,VtlinVbb_NHVT_0p108_0p054_0p36_4p5,VtlinVbb_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.4576171875,0.0514651217082152,0.5546875,0.39609375,0.15859375,0.47265625,0.5546875,0.39609375,0.45625,0.469921875,0.4412109375,0.4125,
PCM005,NHVT_0p9_0p9_0p36_4p5_VtsatVbb$NHVT_0p9_0p054_0p36_4p5_VtsatVbb$NHVT_0p108_0p054_0p36_4p5_VtsatVbb,VtsatVbb_NHVT_0p108_0p054_0p36_4p5,VtsatVbb_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.3251953125,0.0497064236926688,0.420703125,0.267578125,0.153125,0.3455078125,0.420703125,0.2826171875,0.3263671875,0.31953125,0.267578125,0.3140625,
PCM005,NHVT_0p9_0p9_0p36_4p5_Bodylin$NHVT_0p9_0p054_0p36_4p5_Bodylin$NHVT_0p108_0p054_0p36_4p5_Bodylin,Bodylin_NHVT_0p108_0p054_0p36_4p5,Bodylin_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-50.5859375000001,0,-50.5859375000001,-50.5859375000001,0,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,-50.5859375000001,
PCM005,NHVT_0p9_0p9_0p36_4p5_Bodysat$NHVT_0p9_0p054_0p36_4p5_Bodysat$NHVT_0p108_0p054_0p36_4p5_Bodysat,Bodysat_NHVT_0p108_0p054_0p36_4p5,Bodysat_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-30.0781250000001,0,-30.0781250000001,-30.0781250000001,0,-30.0781250000001,-30.0781250000001,-30.0781250000001,-30.0781250000001,-30.0781250000001,-30.0781250000001,-30.0781250000001,
PCM005,NHVT_0p9_0p9_0p36_4p5_Swinglin$NHVT_0p9_0p054_0p36_4p5_Swinglin$NHVT_0p108_0p054_0p36_4p5_Swinglin,Swinglin_NHVT_0p108_0p054_0p36_4p5,Swinglin_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,85.2137800146678,2.43524796642841,88.759537354455,82.3954059860549,6.36413136840007,82.3954059860549,83.6982815742461,88.759537354455,86.7906771479226,83.5663926487129,87.5405997391842,83.7455656520987,
PCM005,NHVT_0p9_0p9_0p36_4p5_Swingsat$NHVT_0p9_0p054_0p36_4p5_Swingsat$NHVT_0p108_0p054_0p36_4p5_Swingsat,Swingsat_NHVT_0p108_0p054_0p36_4p5,Swingsat_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,82.1724002070586,1.03406396119406,83.3270999148475,80.4614908073129,2.8656091075346,82.3076219346164,81.2634633613428,82.5063165177555,83.2633714004613,82.0774375130735,83.3270999148475,80.4614908073129,
PCM005,NHVT_0p9_0p9_0p36_4p5_DIBL$NHVT_0p9_0p054_0p36_4p5_DIBL$NHVT_0p108_0p054_0p36_4p5_DIBL,DIBL_NHVT_0p108_0p054_0p36_4p5,DIBL_NHVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,106.640625,0,106.640625,106.640625,0,106.640625,106.640625,106.640625,106.640625,106.640625,106.640625,106.640625,
PCM006,PHVT_0p9_0p9_0p36_4p5_Vtgm$PHVT_0p9_0p054_0p36_4p5_Vtgm$PHVT_0p108_0p054_0p36_4p5_Vtgm,Vtgm_PHVT_0p9_0p9_0p36_4p5,Vtgm_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.654055049544078,0.00709431772301014,-0.645502710605311,-0.66320667858886,0.0177039679835491,-0.645502710605311,-0.66320667858886,-0.648063499494828,-0.654579867213258,-0.66300677885987,-0.655209230833975,-0.648816581212443,
PCM006,PHVT_0p9_0p9_0p36_4p5_Vtlin$PHVT_0p9_0p054_0p36_4p5_Vtlin$PHVT_0p108_0p054_0p36_4p5_Vtlin,Vtlin_PHVT_0p9_0p9_0p36_4p5,Vtlin_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.5978515625,0.00969505753593037,-0.584765625,-0.6134765625,0.0287109375000001,-0.590234375,-0.6134765625,-0.584765625,-0.5984375,-0.606640625,-0.5970703125,-0.5943359375,
PCM006,PHVT_0p9_0p9_0p36_4p5_Vtsat$PHVT_0p9_0p054_0p36_4p5_Vtsat$PHVT_0p108_0p054_0p36_4p5_Vtsat,Vtsat_PHVT_0p9_0p9_0p36_4p5,Vtsat_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.58046875,0.0103950785411945,-0.5669921875,-0.5984375,0.0314453124999999,-0.5751953125,-0.5984375,-0.5669921875,-0.5765625,-0.5888671875,-0.58203125,-0.5751953125,
PCM006,PHVT_0p9_0p9_0p36_4p5_Idlin$PHVT_0p9_0p054_0p36_4p5_Idlin$PHVT_0p108_0p054_0p36_4p5_Idlin,Idlin_PHVT_0p9_0p9_0p36_4p5,Idlin_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-2.36859457207002,0.0449857612369505,-2.3083880401215,-2.42677167035734,0.118383630235844,-2.4006751203265,-2.3083880401215,-2.42677167035734,-2.36562939366638,-2.30928504383959,-2.37931391550509,-2.39009882067371,
PCM006,PHVT_0p9_0p9_0p36_4p5_Idsat$PHVT_0p9_0p054_0p36_4p5_Idsat$PHVT_0p108_0p054_0p36_4p5_Idsat,Idsat_PHVT_0p9_0p9_0p36_4p5,Idsat_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-11.827132229601,0.398857026426127,-11.2390613601496,-12.2873249377674,1.04826357761789,-12.2051969461836,-11.3732155673824,-12.2873249377674,-11.7446168277734,-11.2390613601496,-11.9611284926577,-11.9793814752931,
PCM006,PHVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_PHVT_0p9_0p9_0p36_4p5,Ioff_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.469024920167745,0.133260745956437,-0.247469195584994,-0.63830845410336,0.390839258518366,-0.489536040972499,-0.486419300473948,-0.33972471434212,-0.63830845410336,-0.51800227085927,-0.563714464838027,-0.247469195584994,
PCM006,PHVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_PHVT_0p9_0p9_0p36_4p5,Igoff_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.0588271213612901,0.100935203752568,0.205201442363826,-0.0773232876768043,0.28252473004063,-0.0402913274800207,0.041678292281399,0.15277417287175,-0.0773232876768043,0.0321082351518932,0.205201442363826,0.0976423220169877,
PCM006,PHVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_PHVT_0p9_0p9_0p36_4p5,Isoff_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.361357756354687,0.110224714239765,0.527084104798038,0.227855149922563,0.299228954875475,0.367897630194603,0.291737826658843,0.490876985084316,0.335227987694291,0.227855149922563,0.288824610130152,0.527084104798038,
PCM006,PHVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_PHVT_0p9_0p9_0p36_4p5,Iboff_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.865013801550215,0.127265566591057,-0.7093439835817,-1.10389362141644,0.394549637834737,-0.855896931249502,-1.10389362141644,-0.798315134789954,-0.907866061628156,-0.904124284240893,-0.7093439835817,-0.775656593944861,
PCM006,PHVT_0p9_0p9_0p36_4p5_Gm$PHVT_0p9_0p054_0p36_4p5_Gm$PHVT_0p108_0p054_0p36_4p5_Gm,Gm_PHVT_0p9_0p9_0p36_4p5,Gm_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,15.2041971843929,0.664399101853643,15.906880874544,14.1531469846696,1.75373388987444,15.8738771739856,14.6081058713827,15.906880874544,14.9121079411018,14.1531469846696,15.4999737262529,15.4752877188138,
PCM006,PHVT_0p9_0p9_0p36_4p5_Rout_Gds$PHVT_0p9_0p054_0p36_4p5_Rout_Gds$PHVT_0p108_0p054_0p36_4p5_Rout_Gds,Gds_PHVT_0p9_0p9_0p36_4p5,Gds_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.189435536028094,0.0397573802242405,0.237346842454,0.121973085688777,0.115373756765223,0.173456178521776,0.121973085688777,0.224356365329999,0.237346842454,0.184489756848332,0.168522295383333,0.215904227970443,
PCM006,PHVT_0p9_0p9_0p36_4p5_Rout_Gds$PHVT_0p9_0p054_0p36_4p5_Rout_Gds$PHVT_0p108_0p054_0p36_4p5_Rout_Gds,Rout_PHVT_0p9_0p9_0p36_4p5,Rout_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,5.51715488845896,1.35659540431571,8.1985299818648,4.21324332635186,3.98528665551294,5.76514488282963,8.1985299818648,4.4571946890347,4.21324332635186,5.42035513018805,5.93393294178273,4.63168326716094,
PCM006,PHVT_0p9_0p9_0p36_4p5_VtlinVbb$PHVT_0p9_0p054_0p36_4p5_VtlinVbb$PHVT_0p108_0p054_0p36_4p5_VtlinVbb,VtlinVbb_PHVT_0p9_0p9_0p36_4p5,VtlinVbb_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.7572265625,0.0102136797755408,-0.7447265625,-0.7734375,0.0287109375,-0.748828125,-0.7734375,-0.7447265625,-0.75703125,-0.76796875,-0.7556640625,-0.7529296875,
PCM006,PHVT_0p9_0p9_0p36_4p5_VtsatVbb$PHVT_0p9_0p054_0p36_4p5_VtsatVbb$PHVT_0p108_0p054_0p36_4p5_VtsatVbb,VtsatVbb_PHVT_0p9_0p9_0p36_4p5,VtsatVbb_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.7396484375,0.0110990670943365,-0.72421875,-0.7583984375,0.0341796874999999,-0.7337890625,-0.7583984375,-0.72421875,-0.7365234375,-0.748828125,-0.740625,-0.73515625,
PCM006,PHVT_0p9_0p9_0p36_4p5_Bodylin$PHVT_0p9_0p054_0p36_4p5_Bodylin$PHVT_0p108_0p054_0p36_4p5_Bodylin,Bodylin_PHVT_0p9_0p9_0p36_4p5,Bodylin_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,158.59375,0,158.59375,158.59375,0,158.59375,158.59375,158.59375,158.59375,158.59375,158.59375,158.59375,
PCM006,PHVT_0p9_0p9_0p36_4p5_Bodysat$PHVT_0p9_0p054_0p36_4p5_Bodysat$PHVT_0p108_0p054_0p36_4p5_Bodysat,Bodysat_PHVT_0p9_0p9_0p36_4p5,Bodysat_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,158.59375,0,158.59375,158.59375,0,158.59375,158.59375,158.59375,158.59375,158.59375,158.59375,158.59375,
PCM006,PHVT_0p9_0p9_0p36_4p5_Swinglin$PHVT_0p9_0p054_0p36_4p5_Swinglin$PHVT_0p108_0p054_0p36_4p5_Swinglin,Swinglin_PHVT_0p9_0p9_0p36_4p5,Swinglin_PHVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,87.2927373628939,3.13125258365176,92.3524081170341,83.9602254192233,8.3921826978108,85.5663757118577,87.9322225321795,92.3524081170341,86.0496665813242,90.5101549689754,83.9602254192233,84.6781082096628,
