======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,BD,BD_7die_s,1,LIMIT_FILE,2025-12-04 16:55:17,2025-12-04 18:21:53,wat,7,2223,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\jianxiongjiao_workspace\T20250909_01_BD55\ALG4\bd_7die_s.tple,BD,798,CLEAN_COUNT,BD,TEMPERATURE,2025-12-04 16:53:26,2025-12-04 18:21:53,bd_7die_s.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-1 2),Site_2_Value(3 1),Site_3_Value(-3 1),Site_4_Value(-3 -1),Site_5_Value(2 -1),Site_6_Value(1 -2),Site_7_Value(-1 -2),
PCM003,NLVT_0p9_0p9_0p36_4p5_DIBL,DIBL_NLVT_0p9_0p9_0p36_4p5,DIBL_NLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,29.6875,6.5906514243978,41.015625,21.875,19.140625,41.015625,21.875,25.9765625,34.1796875,32.8125,25.9765625,25.9765625,
PCM003,NLVT_0p9_0p054_0p36_4p5_Vtgm,Vtgm_NLVT_0p9_0p054_0p36_4p5,Vtgm_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.360298412889762,0.0225817217314941,0.394987510446788,0.330085146196732,0.0649023642500558,0.363498485405347,0.394987510446788,0.349562109600562,0.346608358203241,0.353017733471267,0.330085146196732,0.384329546904395,
PCM003,NLVT_0p9_0p054_0p36_4p5_Vtlin,Vtlin_NLVT_0p9_0p054_0p36_4p5,Vtlin_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.146875,0.0210285450526481,0.1732421875,0.1171875,0.0560546875,0.1568359375,0.1732421875,0.128125,0.141796875,0.1404296875,0.1171875,0.1705078125,
PCM003,NLVT_0p9_0p054_0p36_4p5_Vtsat,Vtsat_NLVT_0p9_0p054_0p36_4p5,Vtsat_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.0341796875,0.0273176959207153,0.00917968749999999,-0.066015625,0.0751953125,-0.025,-0.011328125,-0.060546875,-0.066015625,-0.0345703125,-0.0509765625,0.00917968749999999,
PCM003,NLVT_0p9_0p054_0p36_4p5_Idlin,Idlin_NLVT_0p9_0p054_0p36_4p5,Idlin_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,101.652528413352,2.64479249034577,105.211135348499,97.0573623555522,8.1537729929471,103.038673443934,99.7927823002174,102.57120805813,105.211135348499,101.001859977214,102.894677409914,97.0573623555522,
PCM003,NLVT_0p9_0p054_0p36_4p5_Idsat,Idsat_NLVT_0p9_0p054_0p36_4p5,Idsat_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,791.809268345143,22.6902684403057,825.859113143301,760.820904444197,65.0382086991044,799.74991920669,760.820904444197,810.850135220504,825.859113143301,788.167629513763,788.14884742237,769.068329465177,
PCM003,NLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_NLVT_0p9_0p054_0p36_4p5,Ioff_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,41077.0485910711,47304.8402189732,126195.083786659,867.90803643782,125327.175750221,75420.1812845481,50580.7874517446,868.000334923504,867.90803643782,997.025510611807,126195.083786659,32610.3537325731,
PCM003,NLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_NLVT_0p9_0p054_0p36_4p5,Igoff_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.0616688390379044,0.130914347571837,0.289497089326252,-0.139135987402372,0.428633076728624,0.0934733301821719,0.114884196769489,0.035684777645529,0.289497089326252,-0.139135987402372,-0.0158676001569439,0.0531460669012053,
PCM003,NLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_NLVT_0p9_0p054_0p36_4p5,Isoff_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-41147.382392298,47452.9001220586,-868.337507937509,-126689.997422516,125821.659914578,-75408.4621363557,-50614.9662856077,-868.337507937509,-875.158889981332,-998.179674891049,-126689.997422516,-32576.5748287969,
PCM003,NLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_NLVT_0p9_0p054_0p36_4p5,Iboff_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-5.11493049733277,2.1988198773436,-2.11978618205836,-8.60470214722824,6.48491596516989,-7.15122950879807,-5.01841639805812,-4.27380269799278,-5.24749632476723,-2.11978618205836,-8.60470214722824,-3.38908022242659,
PCM003,NLVT_0p9_0p054_0p36_4p5_Gm,Gm_NLVT_0p9_0p054_0p36_4p5,Gm_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,704.006615810354,17.940177723319,725.508274833223,674.968871048356,50.539403784867,725.508274833223,693.527803872519,711.952115084879,724.069940845244,698.713726579481,674.968871048356,699.305578408777,
PCM003,NLVT_0p9_0p054_0p36_4p5_Rout_Gds,Gds_NLVT_0p9_0p054_0p36_4p5,Gds_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,106.578089159221,8.46334425417226,113.229579028722,88.1203471612288,25.1092318674932,112.125672384767,108.316153041767,106.454091646122,113.229579028722,108.553597112355,88.1203471612288,109.247183739589,
PCM003,NLVT_0p9_0p054_0p36_4p5_Rout_Gds,Rout_NLVT_0p9_0p054_0p36_4p5,Rout_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.00944140613034572,0.000862385312398665,0.0113481168903063,0.00883161457083875,0.0025165023194676,0.00891856413193612,0.00923223334579102,0.00939372065964575,0.00883161457083875,0.00921203927461729,0.0113481168903063,0.00915355403928479,
PCM003,NLVT_0p9_0p054_0p36_4p5_VtlinVbb,VtlinVbb_NLVT_0p9_0p054_0p36_4p5,VtlinVbb_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.157421875,0.0206871498900384,0.1828125,0.128125,0.0546875,0.169140625,0.1828125,0.1390625,0.152734375,0.15,0.128125,0.180078125,
PCM003,NLVT_0p9_0p054_0p36_4p5_VtsatVbb,VtsatVbb_NLVT_0p9_0p054_0p36_4p5,VtsatVbb_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.015625,0.0253996378234513,0.021484375,-0.0482421875,0.0697265625,-0.00996093750000001,0.0119140625,-0.0359375,-0.0482421875,-0.0181640625,-0.03046875,0.021484375,
PCM003,NLVT_0p9_0p054_0p36_4p5_Bodylin,Bodylin_NLVT_0p9_0p054_0p36_4p5,Bodylin_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-10.546875,1.03349660588461,-9.57031249999998,-12.3046875,2.73437500000001,-12.3046875,-9.57031249999998,-10.9375,-10.9375,-9.57031250000001,-10.9375,-9.57031249999998,
PCM003,NLVT_0p9_0p054_0p36_4p5_Bodysat,Bodysat_NLVT_0p9_0p054_0p36_4p5,Bodysat_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-18.5546875,4.45523752888688,-12.3046875,-24.609375,12.3046875,-15.0390625,-23.2421875,-24.609375,-17.7734375,-16.40625,-20.5078125,-12.3046875,
PCM003,NLVT_0p9_0p054_0p36_4p5_Swinglin,Swinglin_NLVT_0p9_0p054_0p36_4p5,Swinglin_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,93.8569284234574,2.46109069307851,97.0496545386574,90.2012157673798,6.84843877127751,93.2815562439004,95.6538258588395,97.0496545386574,95.7769539298038,93.5051494013504,90.2012157673798,91.5301432242707,
PCM003,NLVT_0p9_0p054_0p36_4p5_Swingsat,Swingsat_NLVT_0p9_0p054_0p36_4p5,Swingsat_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,126.480970893393,23.3652879403599,168.74652209538,103.781171091647,64.9653510037327,103.781171091647,168.74652209538,144.926492330352,113.890284404495,119.726090921296,128.447830217711,105.848405192871,
PCM003,NLVT_0p9_0p054_0p36_4p5_DIBL,DIBL_NLVT_0p9_0p054_0p36_4p5,DIBL_NLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,181.0546875,15.1599074732122,207.8125,161.328125,46.484375,181.8359375,184.5703125,188.671875,207.8125,175,168.1640625,161.328125,
PCM003,NLVT_0p108_0p054_0p36_4p5_Vtgm,Vtgm_NLVT_0p108_0p054_0p36_4p5,Vtgm_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.315569328161793,0.022958546828885,0.340158417627766,0.274391007552833,0.0657674100749333,0.328761802251753,0.298211677724184,0.324052821923198,0.332652503885178,0.340158417627766,0.310757066167643,0.274391007552833,
PCM003,NLVT_0p108_0p054_0p36_4p5_Vtlin,Vtlin_NLVT_0p108_0p054_0p36_4p5,Vtlin_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.1171875,0.0176855801280633,0.1486328125,0.092578125,0.0560546875,0.125390625,0.1076171875,0.1103515625,0.1486328125,0.11171875,0.1240234375,0.092578125,
PCM003,NLVT_0p108_0p054_0p36_4p5_Vtsat,Vtsat_NLVT_0p108_0p054_0p36_4p5,Vtsat_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.1240234375,0.0734297944483563,0.00507812499999999,-0.1986328125,0.2037109375,-0.1958984375,-0.0892578125,-0.093359375,0.00507812499999999,-0.1986328125,-0.1767578125,-0.1193359375,
PCM003,NLVT_0p108_0p054_0p36_4p5_Idlin,Idlin_NLVT_0p108_0p054_0p36_4p5,Idlin_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,104.973509001447,6.3457742488622,111.677286048832,95.0132922985639,16.6639937502685,109.440987998828,110.537314816749,95.0132922985639,99.2092419327037,106.999509037619,101.936930876831,111.677286048832,
PCM003,NLVT_0p108_0p054_0p36_4p5_Idsat,Idsat_NLVT_0p108_0p054_0p36_4p5,Idsat_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,901.701145127367,39.1163757969078,968.699935565546,839.307372761123,129.392562804423,906.976796899098,914.644375533437,877.488784736198,839.307372761123,899.5526334595,905.238116936663,968.699935565546,
PCM003,NLVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_NLVT_0p108_0p054_0p36_4p5,Ioff_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,306783.03633433,188365.915892503,553009.070147182,35709.5484299599,517299.521717223,213421.966535936,242523.379789694,185879.365142242,35709.5484299599,406982.637032465,509955.287262832,553009.070147182,
PCM003,NLVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_NLVT_0p108_0p054_0p36_4p5,Igoff_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,1.03482927261959,0.440857941424061,1.73472496369937,0.282961129231919,1.45176383446745,1.22539493108191,0.98458923538862,0.797488407080167,1.73472496369937,1.15783074308163,0.282961129231919,1.06081549877355,
PCM003,NLVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_NLVT_0p108_0p054_0p36_4p5,Isoff_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-306908.232493947,188394.212646987,-35700.9054712251,-553156.002265193,517455.096793967,-213587.937984608,-242666.477405585,-186040.204748566,-35700.9054712251,-407146.747843662,-510059.351738787,-553156.002265193,
PCM003,NLVT_0p108_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_NLVT_0p108_0p054_0p36_4p5,Iboff_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-20.0752626118581,11.0386976938497,-4.65701151670933,-34.8926515710099,30.2356400543006,-13.7689323764332,-22.307460497646,-14.7286289840923,-4.65701151670933,-16.4176257213986,-33.7545276157174,-34.8926515710099,
PCM003,NLVT_0p108_0p054_0p36_4p5_Gm,Gm_NLVT_0p108_0p054_0p36_4p5,Gm_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,751.61238051053,29.541223762582,787.039198956186,711.146497297964,75.8927016582224,778.766291104611,736.758769263686,746.611604163705,724.424244613075,787.039198956186,711.146497297964,776.540058174483,
PCM003,NLVT_0p108_0p054_0p36_4p5_Rout_Gds,Gds_NLVT_0p108_0p054_0p36_4p5,Gds_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,114.653652443637,12.7624680802768,137.368620051648,98.3946798504072,38.9739402012409,109.930020231204,115.302977990722,114.063198417083,104.477076692741,98.3946798504072,137.368620051648,123.038993871657,
PCM003,NLVT_0p108_0p054_0p36_4p5_Rout_Gds,Rout_NLVT_0p108_0p054_0p36_4p5,Rout_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.00881119786664695,0.000941752530725368,0.0101631511126449,0.00727968294086392,0.00288346817178093,0.00909669622453275,0.00867280288355141,0.00876706960595127,0.00957147760691013,0.0101631511126449,0.00727968294086392,0.00812750469207434,
PCM003,NLVT_0p108_0p054_0p36_4p5_VtlinVbb,VtlinVbb_NLVT_0p108_0p054_0p36_4p5,VtlinVbb_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.1279296875,0.0181107809482637,0.1609375,0.103515625,0.057421875,0.136328125,0.1185546875,0.119921875,0.1609375,0.12265625,0.13359375,0.103515625,
PCM003,NLVT_0p108_0p054_0p36_4p5_VtsatVbb,VtsatVbb_NLVT_0p108_0p054_0p36_4p5,VtsatVbb_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.0240234375,0.0876163980032048,0.1513671875,-0.1029296875,0.254296875,-0.0345703125,-0.0619140625,-0.04140625,0.01875,0.1513671875,-0.1029296875,-0.0974609375,
PCM003,NLVT_0p108_0p054_0p36_4p5_Bodylin,Bodylin_NLVT_0p108_0p054_0p36_4p5,Bodylin_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-10.7421875,0.943449006913382,-9.5703125,-12.3046875,2.73437500000002,-10.9375,-10.9375,-9.5703125,-12.3046875,-10.9375,-9.5703125,-10.9375,
PCM003,NLVT_0p108_0p054_0p36_4p5_Bodysat,Bodysat_NLVT_0p108_0p054_0p36_4p5,Bodysat_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-100,121.16765218034,-13.671875,-350,336.328125,-161.328125,-27.34375,-51.953125,-13.671875,-350,-73.828125,-21.875,
PCM003,NLVT_0p108_0p054_0p36_4p5_Swinglin,Swinglin_NLVT_0p108_0p054_0p36_4p5,Swinglin_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,83.6629463789921,2.96722204235522,87.8208601541708,79.9850724084466,7.8357877457242,80.9124556548133,85.7925200874271,81.1403252448731,79.9850724084466,87.8208601541708,84.9801442712591,85.0092468319547,
PCM003,NLVT_0p108_0p054_0p36_4p5_Swingsat,Swingsat_NLVT_0p108_0p054_0p36_4p5,Swingsat_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,261.838135102145,155.212206544325,501.848077993639,97.3224209191477,404.525657074491,430.366252991351,151.260621336378,247.44336266973,97.3224209191477,501.848077993639,279.617698809818,125.008510994948,
PCM003,NLVT_0p108_0p054_0p36_4p5_DIBL,DIBL_NLVT_0p108_0p054_0p36_4p5,DIBL_NLVT_0p108_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,241.2109375,68.9305564355484,321.2890625,143.5546875,177.734375,321.2890625,196.875,203.7109375,143.5546875,310.3515625,300.78125,211.9140625,
PCM004,PLVT_0p9_0p9_0p36_4p5_Vtgm,Vtgm_PLVT_0p9_0p9_0p36_4p5,Vtgm_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.319365883887644,0.00912289772958782,-0.310309123106024,-0.337764924196982,0.0274558010909577,-0.315408849232508,-0.324465801465349,-0.310309123106024,-0.337764924196982,-0.315629264328476,-0.315537215105452,-0.316446009778719,
PCM004,PLVT_0p9_0p9_0p36_4p5_Vtlin,Vtlin_PLVT_0p9_0p9_0p36_4p5,Vtlin_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.2671875,0.00807737821943107,-0.259375,-0.283984375,0.024609375,-0.26484375,-0.2689453125,-0.259375,-0.283984375,-0.262109375,-0.267578125,-0.2634765625,
PCM004,PLVT_0p9_0p9_0p36_4p5_Vtsat,Vtsat_PLVT_0p9_0p9_0p36_4p5,Vtsat_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.2390625,0.00806635107678872,-0.2306640625,-0.2525390625,0.021875,-0.2361328125,-0.2333984375,-0.2333984375,-0.2525390625,-0.2306640625,-0.2470703125,-0.240234375,
PCM004,PLVT_0p9_0p9_0p36_4p5_Idlin,Idlin_PLVT_0p9_0p9_0p36_4p5,Idlin_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-5.12977168161999,0.0303513252656236,-5.09097701583244,-5.16640877035806,0.0754317545256118,-5.16267473162462,-5.09097701583244,-5.16640877035806,-5.11185842796744,-5.09804874281922,-5.13244779238027,-5.1459862903579,
PCM004,PLVT_0p9_0p9_0p36_4p5_Idsat,Idsat_PLVT_0p9_0p9_0p36_4p5,Idsat_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-50.5779421668286,0.624156448357223,-49.7094763787972,-51.3774467165367,1.66797033773944,-50.932829853162,-49.7094763787972,-51.3774467165367,-50.0642895639873,-50.0566546868176,-50.9836873136531,-50.9212106548463,
PCM004,PLVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_PLVT_0p9_0p9_0p36_4p5,Ioff_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-28.0956642831146,5.50633707811572,-18.6449650104352,-34.2949501844622,15.649985174027,-29.5539723207654,-31.9243573612639,-32.1130240527762,-18.6449650104352,-34.2949501844622,-23.8592718645119,-26.2791091875873,
PCM004,PLVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_PLVT_0p9_0p9_0p36_4p5,Igoff_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.338558108016287,0.079294064696433,0.46504929790193,0.229958764068417,0.235090533833513,0.376214202373691,0.37995900733741,0.273856200032019,0.229958764068417,0.290083688208138,0.354785596192406,0.46504929790193,
PCM004,PLVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Isoff_PLVT_0p9_0p9_0p36_4p5,Isoff_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,27.9120923686679,5.51591284180712,34.1539263216803,18.5280571224703,15.62586919921,29.2218507386077,31.7852731969602,32.008134261405,18.5280571224703,34.1539263216803,23.5774937142702,26.1099112252817,
PCM004,PLVT_0p9_0p9_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Iboff_PLVT_0p9_0p9_0p36_4p5,Iboff_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-2.87295251615173,3.04246509437776,-0.885207520783063,-8.01620371482037,7.1309961940373,-1.42360771150591,-0.989561534583399,-8.01620371482037,-1.33172628899646,-6.52822357381877,-0.885207520783063,-0.936137268554143,
PCM004,PLVT_0p9_0p9_0p36_4p5_Gm,Gm_PLVT_0p9_0p9_0p36_4p5,Gm_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,32.1099640911033,0.723212793401804,33.1635003134094,30.9531010034751,2.21039930993429,31.968273481804,31.5134402378835,32.3518256461205,33.1635003134094,30.9531010034751,32.604390499436,32.2152174555947,
PCM004,PLVT_0p9_0p9_0p36_4p5_Rout_Gds,Gds_PLVT_0p9_0p9_0p36_4p5,Gds_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,1.70040230256049,0.230616911730234,2.170513037549,1.492655784927,0.677857252621997,1.63738302365511,1.79805690577588,1.68006007189922,2.170513037549,1.59916104288633,1.492655784927,1.52498625123089,
PCM004,PLVT_0p9_0p9_0p36_4p5_Rout_Gds,Rout_PLVT_0p9_0p9_0p36_4p5,Rout_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.596263183443313,0.0707139225403164,0.669946822367292,0.460720568225302,0.20922625414199,0.610730651016348,0.556155924091006,0.595216812021221,0.460720568225302,0.625327889550821,0.669946822367292,0.655743616831203,
PCM004,PLVT_0p9_0p9_0p36_4p5_VtlinVbb,VtlinVbb_PLVT_0p9_0p9_0p36_4p5,VtlinVbb_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.3095703125,0.00747649855206022,-0.303125,-0.325,0.021875,-0.3072265625,-0.3126953125,-0.303125,-0.325,-0.3044921875,-0.30859375,-0.305859375,
PCM004,PLVT_0p9_0p9_0p36_4p5_VtsatVbb,VtsatVbb_PLVT_0p9_0p9_0p36_4p5,VtsatVbb_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.2818359375,0.00700951501754937,-0.2744140625,-0.294921875,0.0205078125,-0.278515625,-0.2771484375,-0.278515625,-0.294921875,-0.2744140625,-0.28671875,-0.2826171875,
PCM004,PLVT_0p9_0p9_0p36_4p5_Bodylin,Bodylin_PLVT_0p9_0p9_0p36_4p5,Bodylin_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,42.3828125,1.11630391923713,43.7500000000001,41.015625,2.73437500000006,42.3828125,43.7500000000001,43.75,41.015625,42.3828124999999,41.015625,42.3828124999999,
PCM004,PLVT_0p9_0p9_0p36_4p5_Bodysat,Bodysat_PLVT_0p9_0p9_0p36_4p5,Bodysat_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,42.7734375,1.71386023191251,45.1171875,39.6484375,5.46874999999996,42.3828125,43.75,45.1171875,42.3828125,43.75,39.6484375,42.3828125,
PCM004,PLVT_0p9_0p9_0p36_4p5_Swinglin,Swinglin_PLVT_0p9_0p9_0p36_4p5,Swinglin_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,75.8272306344125,1.04514344640338,77.4225959034873,75.0663734694668,2.35622243402051,75.2229785701113,77.4225959034873,75.5028995831115,77.2621796032609,75.1294645676776,75.184122743772,75.0663734694668,
PCM004,PLVT_0p9_0p9_0p36_4p5_Swingsat,Swingsat_PLVT_0p9_0p9_0p36_4p5,Swingsat_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,76.5915635782404,0.724329355245548,77.9253242861905,75.8140736102706,2.11125067591995,76.4452946996194,75.9983712758654,77.9253242861905,76.4394759389697,76.3642964429265,77.1541087938405,75.8140736102706,
PCM004,PLVT_0p9_0p9_0p36_4p5_DIBL,DIBL_PLVT_0p9_0p9_0p36_4p5,DIBL_PLVT_0p9_0p9_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,28.125,5.22742269951713,35.546875,20.5078125,15.0390625,28.7109375000001,35.546875,25.9765625,31.4453125,31.4453125,20.5078125,23.2421875000001,
PCM004,PLVT_0p9_0p054_0p36_4p5_Vtgm,Vtgm_PLVT_0p9_0p054_0p36_4p5,Vtgm_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.516325794585839,0.00713196928447398,-0.507978207895051,-0.526154592232139,0.0181763843370876,-0.517743883432849,-0.526154592232139,-0.511372426852229,-0.524833373129561,-0.510004461089987,-0.507978207895051,-0.516193617469059,
PCM004,PLVT_0p9_0p054_0p36_4p5_Vtlin,Vtlin_PLVT_0p9_0p054_0p36_4p5,Vtlin_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.283984375,0.0165950508062802,-0.2470703125,-0.2962890625,0.04921875,-0.2880859375,-0.289453125,-0.2470703125,-0.28671875,-0.2921875,-0.2962890625,-0.2880859375,
PCM004,PLVT_0p9_0p054_0p36_4p5_Vtsat,Vtsat_PLVT_0p9_0p054_0p36_4p5,Vtsat_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-0.03828125,0.0348808294275808,0.011328125,-0.081640625,0.09296875,-0.01875,-0.081640625,-0.01328125,0.011328125,-0.0283203125,-0.0666015625,-0.070703125,
PCM004,PLVT_0p9_0p054_0p36_4p5_Idlin,Idlin_PLVT_0p9_0p054_0p36_4p5,Idlin_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-41.5403665260181,0.961061463792549,-40.0703634760308,-43.1563955257698,3.08603204973899,-41.4240461181018,-40.0703634760308,-43.1563955257698,-41.1714574824324,-42.2267867016253,-41.1566398395898,-41.5768765385767,
PCM004,PLVT_0p9_0p054_0p36_4p5_Idsat,Idsat_PLVT_0p9_0p054_0p36_4p5,Idsat_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-413.098862501628,9.67990417136744,-398.107176028051,-428.584249663274,30.4770736352233,-413.483448182551,-398.107176028051,-428.584249663274,-408.898530983388,-420.109352646522,-414.712631719332,-407.796648288277,
PCM004,PLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Ioff_PLVT_0p9_0p054_0p36_4p5,Ioff_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,-22211.1985377557,15732.2842530761,-6767.54512919529,-49841.3362316609,43073.7911024656,-28545.8445106279,-6767.54512919529,-30408.6121282249,-49841.3362316609,-22854.214603139,-9248.53696540117,-7812.30019604064,
PCM004,PLVT_0p9_0p054_0p36_4p5_Ioff_Isoff_Iboff_Igoff,Igoff_PLVT_0p9_0p054_0p36_4p5,Igoff_PLVT_0p9_0p054_0p36_4p5,,-1e+32,1e+32,-1e+32,1e+32,0.291160069255364,0.0885143100763678,0.441867625331141,0.157082312470707,0.284785312860434,0.284508149538916,0.157082312470707,0.441867625331141,0.320885835488241,0.334813292394554,0.247091101133896,0.251872168430092,
