======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,PXW,PXW_SRAM_HALFMAP,25,LIMIT_FILE,2026-01-26 11:05:49,2026-01-26 17:12:16,wat,31,1321,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\GM_Workspace\PXW\testplan\SRAM_HALFMAP.tple,PXW,13144,CLEAN_COUNT,PXW,TEMPERATURE,2026-01-26 11:03:53,2026-01-26 17:12:16,SRAM_HALFMAP.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-2 -3),Site_2_Value(0 -3),Site_3_Value(2 -3),Site_4_Value(3 -2),Site_5_Value(1 -2),Site_6_Value(-1 -2),Site_7_Value(-3 -2),Site_8_Value(-4 -1),Site_9_Value(-2 -1),Site_10_Value(0 -1),Site_11_Value(2 -1),Site_12_Value(4 -1),Site_13_Value(5 0),Site_14_Value(3 0),Site_15_Value(1 0),Site_16_Value(0 0),Site_17_Value(-1 0),Site_18_Value(-3 0),Site_19_Value(-5 0),Site_20_Value(-4 1),Site_21_Value(-2 1),Site_22_Value(0 1),Site_23_Value(2 1),Site_24_Value(4 1),Site_25_Value(3 2),Site_26_Value(1 2),Site_27_Value(-1 2),Site_28_Value(-3 2),Site_29_Value(-2 3),Site_30_Value(0 3),Site_31_Value(2 3),
SRAM04_02,TP_S004_RP_B_VTSAT,R[792],R[792],,-1e+32,1e+32,-1e+32,1e+32,0.215379678049395,0.00978412813372445,0.23536376953125,0.196484375,0.03887939453125,0.222119140625,0.21143798828125,0.21571044921875,0.22169189453125,0.221051025390625,0.199261474609375,0.228955078125,0.21912841796875,0.20289306640625,0.213360595703125,0.196484375,0.21485595703125,0.220196533203125,0.211651611328125,0.204815673828125,0.205029296875,0.210369873046875,0.211651611328125,0.23194580078125,0.220196533203125,0.2093017578125,0.22041015625,0.201611328125,0.23536376953125,0.22510986328125,0.211651611328125,0.203961181640625,0.2161376953125,0.218914794921875,0.230877685546875,0.220623779296875,
SRAM04_02,TP_S004_RP_B_IDOFF,R[793],R[793],,-1e+32,1e+32,-1e+32,1e+32,27.4801290084976,7.55537108668324,44.1831206945885,15.5417778785233,28.6413428160652,26.472822518729,26.9771210529513,25.262754044597,23.8176160996785,22.0429316736187,43.3904543662542,20.8512766237436,22.6785808606722,39.1703876491437,27.6137061192554,44.1831206945885,24.1338964924417,21.7181581766558,27.9480723785377,32.1816391538392,39.7393554395871,34.6029225541852,31.5172350768089,15.5417778785233,21.3614478002638,32.493942059787,19.6840608892825,33.6465007539654,16.3552668817202,26.8602765285054,29.7683575210863,35.3412610920182,23.3247118953332,23.1772875163717,19.2602907438728,20.7667667274083,
SRAM04_02,TP_S004_RP_B_IDOFF,R[794],R[794],,-1e+32,1e+32,-1e+32,1e+32,0.0158408594884988,0.0258070223949277,0.150079427367239,0.00185370149499872,0.14822572587224,0.0115915004877136,0.0158855178748626,0.00774331004239981,0.00950315323385427,0.00598346685094529,0.0226433157300479,0.0174107153074565,0.0143603204422687,0.0132574853756239,0.0279697744561835,0.0183023691911267,0.00666393955164105,0.00797795580126038,0.00781370377005797,0.011380319304739,0.00504488381550287,0.0112629964253088,0.00572535651619863,0.00851764104663975,0.00844724731898161,0.00781370377005795,0.0271485143001713,0.00368393841411142,0.0239573319796672,0.00905732629201918,0.00185370149499872,0.00912772001967732,0.00952661780974032,0.00793102664948828,0.00340236350347866,0.150079427367239,
SRAM04_02,TP_S004_RP_B_IDOFF,R[795],R[795],,-1e+32,1e+32,-1e+32,1e+32,26.8456702007158,7.72547460469631,43.8810625141764,15.0275521587691,28.8535103554073,26.2432518533404,26.1199926059008,25.0604606209604,23.3770753771778,20.9612692281984,43.198689329451,19.1691520549818,21.4621448677367,38.9472154316003,27.3373302229401,43.8810625141764,23.8545524124326,20.9177342122044,27.7173639232046,31.8819869195198,38.8393283865737,34.2327369691271,31.2509521432146,15.14994305279,21.1908665659176,32.2908640346935,19.3696712876787,32.8466806297262,15.0275521587691,21.9197671194169,29.2701441190052,35.1155238298353,23.1266844954313,23.0066170335309,19.0230105215077,20.4261523011478,
SRAM04_02,TP_S004_RP_B_IDOFF,R[796],R[796],,-1e+32,1e+32,-1e+32,1e+32,0.599534733241617,0.683403955638513,3.74918404097056,0.0812303806923309,3.66795366027823,0.392330941314426,0.593082565041409,0.354360406528937,0.269395475295976,1.41657439785213,0.531087463493497,1.4202776969238,1.21896354675555,0.115732002423343,0.369431427434536,0.150421132968111,0.434520424409414,0.847602341112782,0.106770643699278,0.30674879356952,0.945997591130981,0.138717457842871,0.257394911215624,0.602504882932623,0.400276627297315,0.238706532777992,0.28130228496945,0.0812303806923309,0.725065331323562,3.74918404097056,0.381939827885475,0.438059653269049,0.515422664677672,0.209978619937202,0.533384446462001,0.559112218282704,
SRAM04_02,TP_S004_RP_B_IDLIN,R[797],R[797],,-1e+32,1e+32,-1e+32,1e+32,13.0101910849842,0.63326891298032,13.9961701078449,11.6932812279509,2.302888879894,12.6052533942835,12.9379210690516,12.4753150606649,12.8688672675318,13.6173601457952,13.0678594026703,12.3927209298288,12.7680378249536,13.3919070897045,13.3520748588033,13.9961701078449,12.9138827590311,11.7948994275767,13.6124585841426,13.890194964528,13.8854060824536,13.568156729972,13.1709048769535,11.6932812279509,12.2966428094656,13.4014660739236,13.624214820137,13.7050060777216,12.5530827495671,12.6873592469473,13.1457961109399,13.4441152942803,12.4593896802763,11.730841087358,13.2672646962622,12.998073183892,
SRAM04_02,TP_S004_RP_B_IDSAT,R[798],R[798],,-1e+32,1e+32,-1e+32,1e+32,57.6117770325691,3.74878344879017,65.7230473147404,49.6914071010919,16.0316402136485,55.4846936059675,56.6131676215194,55.5957587814234,56.5957021813479,59.9156569974254,59.1714790057753,54.4967506536447,58.0949130296148,58.6591594274123,59.9605600807049,63.6543504366246,57.0973359151329,50.7931571151772,59.6199652173181,64.7595371986145,61.1378997686506,58.3993750898941,59.2300351804577,49.6914071010919,52.8707745138107,59.475584245234,60.952578302401,65.7230473147404,55.6402299237095,53.8190352348622,58.4027930577557,58.690315519073,55.4504575872228,51.3255337796726,56.1881001238409,58.4557339995227,
SRAM04_02,TP_S004_RP_B_IDINV,R[799],R[799],,-1e+32,1e+32,-1e+32,1e+32,907.699751474646,1304.6351498075,4892.5384881153,11.862157383583,4880.67633073172,553.144659920957,556.460831285535,557.468401231445,524.976281126845,244.593046139467,3878.55699791283,1159.91475243588,1401.73445562055,78.0600315101729,551.510515013324,4863.04984456669,4892.5384881153,84.1572776462521,546.216050105421,78.5534234411721,515.502841780207,61.3695836025783,11.862157383583,1040.38435652909,39.3909473669711,15.05060676407,1553.46149676244,522.910454126181,44.3490184797734,1120.88625011315,48.8958142808267,1299.26220684964,46.5221168345388,87.144411359313,1220.31173361653,540.453243793294,
SRAM04_02,TP_S004_RP_B_IDINV,R[800],R[800],,-1e+32,1e+32,-1e+32,1e+32,28.0279073899599,7.99173142970011,47.0423108567963,18.5011141488817,28.5411967079146,25.977883224913,27.3368528198627,22.3673004192818,25.5506269762538,31.7018920680955,27.5418691777568,29.4592895340114,47.0423108567963,27.3307753062202,26.6205978915855,22.782331244745,39.4047065018523,22.1893864870908,30.6791568089891,18.5011141488817,18.8559454654307,21.427468077932,38.2312770627762,41.8171743689792,31.9362869861456,46.8619096024195,21.7906171170494,20.2106512924274,23.3787723326414,27.4784659273242,25.5430946137857,38.8537177071046,20.0344268620984,19.434159544415,25.0392710793525,23.4857975825389,
SRAM04_02,TP_S004_RP_B_IDINV,R[801],R[801],,-1e+32,1e+32,-1e+32,1e+32,10010.707167878,50508.5069849112,282104.034928841,9.33729478974395,282094.697634051,896.124457224497,886.103118986022,885.40989648047,830.782018205083,312.25816084347,282104.034928841,1575.01098572095,1883.17425733567,52.8630731420717,899.36392133663,3903.9693496886,3886.94279220211,104.645024510232,884.106107079685,64.1704811396995,828.404266881076,42.9022614282206,48.0013535670509,1343.47503820875,9.33729478974395,59.7906564509404,2125.4554306401,841.431501681257,22.7135281872154,1359.44974442746,25.9097873993269,1761.69314637661,126.571437130237,70.1372279264182,1617.41935901133,880.27159737471,
SRAM04_02,TP_S004_RP_B_IDINV,R[802],R[802],,-1e+32,1e+32,-1e+32,1e+32,3.24128004314219,5.37222575220211,31.8611590840064,0.196618616957122,31.6645404670493,2.2211981562787,1.72190906245124,1.44395068466043,2.05544036491884,2.47072551018384,31.8611590840064,2.23092517599227,1.55687786774468,1.70308786527053,3.5951221118687,2.24041780968864,2.07658198366977,1.67911017571155,2.7395897105075,3.53345515074486,4.60532584597646,2.47060831717524,2.35346218578149,1.27359892736356,2.56356581159453,2.05853426034581,3.4040037534484,3.0780665579379,2.11113048260422,1.74598050641711,2.76087196086875,1.89125295987418,2.3953235284524,2.18857162268525,0.196618616957122,2.25321528622745,
SRAM06_03,HD_S004_ALK_PG_L_IDOFF,R[803],R[803],,-1e+32,1e+32,-1e+32,1e+32,130445.753700483,29339.5379710122,185601.116945378,60098.2418939286,125502.875051449,104961.443165477,132477.815465179,113589.547154068,129171.899958732,172892.487280367,147525.456724977,104326.086650546,102369.226068722,148260.333685166,161729.704380885,153687.852657397,114627.483549255,100617.966105445,156556.328014626,185601.116945378,176594.985201442,171140.665054688,138475.281092839,60098.2418939286,102636.300709953,146803.324379247,141326.138894786,162203.691586271,113942.273101295,119339.429903786,139900.24144181,131971.966723646,108416.170787809,95199.6307524562,101824.206379808,105551.069004996,
SRAM06_03,HD_S004_ALK_PG_L_IDOFF,R[804],R[804],,-1e+32,1e+32,-1e+32,1e+32,235.102494346791,89.9942841172269,427.190787926698,68.979499622849,358.211288303849,153.786522009979,214.043885047974,226.276561717218,261.107385785297,305.553806189575,209.100698086654,164.32870877492,148.075134547898,232.746612624184,299.833255673809,339.403061506804,236.496545594425,199.196933062121,341.576949243255,427.190787926698,385.697613738983,329.970352242109,188.221277757558,68.979499622849,120.87414218175,238.641448161057,321.759882138313,414.698575597928,227.908146276404,207.497350692904,251.845221519797,205.992926878732,138.315734369175,114.874773032432,164.280088490062,149.903444259664,
SRAM06_03,HD_S004_ALK_PG_L_IDOFF,R[805],R[805],,-1e+32,1e+32,-1e+32,1e+32,110461.370020228,26705.7502650331,158411.869201253,51036.7952086135,107375.073992639,88738.4405371245,112924.26161934,91050.405606557,106045.80956581,152861.291346284,130027.176370946,87109.1722183844,87395.4767076211,131441.052299032,137703.064940502,128840.764712235,87966.4338933288,77551.4993157167,132247.482459975,158411.869201253,151410.504000516,149509.097570857,120310.105140304,51036.7952086135,89571.3945798942,129346.844606452,114205.856020096,138725.52994707,89100.4834787358,99077.4210631037,119418.235352643,113478.869722591,94631.9373273826,81293.6765069665,83794.7428092718,89076.7764984758,
SRAM06_03,HD_S004_ALK_PG_L_IDOFF,R[806],R[806],,-1e+32,1e+32,-1e+32,1e+32,19810.3605715344,4504.16648331676,27487.4487098562,9050.3970097365,18437.0517001197,16178.3140476582,19264.787953827,22282.6702128722,22776.2559308951,19667.3813033963,17419.3853611761,17195.7536838583,14941.7116123268,16717.3396195106,23717.2739947456,24413.8744646712,27487.4487098562,22983.7020073861,23864.9159660932,26635.4138969552,24700.6712941718,21250.6973341663,18095.0309233026,9050.3970097365,13056.5022055774,17353.7228947126,26682.6187699004,22963.6108323458,24745.3037456399,19980.4656516413,20174.7116383628,18413.7858648767,13776.5736743818,13915.8411933294,17982.6142270724,16432.4016931212,
SRAM06_03,HD_S004_ALK_PD_L_IDOFF,R[807],R[807],,-1e+32,1e+32,-1e+32,1e+32,65402.0961474276,13570.1213337271,91077.8511433012,30107.3369557277,60970.5141875735,52737.5549771758,65212.5903319723,64138.3034699627,70368.6792560183,74436.3101538925,65705.7468448131,55579.5960271985,50027.8782313531,65648.1424702257,79930.4775494676,81453.9625018799,71179.8141689517,62792.3807301334,80462.818868957,91077.8511433012,85632.1905572913,78935.6926283429,63012.4373243538,30107.3369557277,48772.2567773303,63669.7728741824,78844.6041147162,81000.3030387934,68984.7853041362,63856.1189904754,69725.3834820748,62649.0736594347,49322.1917955887,45911.9850979583,53537.1277217333,52751.6135228147,
SRAM06_03,HD_S004_ALK_PD_L_IDOFF,R[808],R[808],,-1e+32,1e+32,-1e+32,1e+32,187.5919352114,64.398216132501,335.112462365929,70.2429973088548,264.869465057074,142.08397221585,171.577096796882,162.102021503933,184.456052431028,250.419002802478,171.715354880434,128.25329957084,117.907329313162,189.685163980794,228.102950753544,263.204975665954,201.535135231265,169.372263894771,270.904211000749,335.112462365929,311.679681628603,236.437350085172,172.003096331723,70.2429973088548,105.600863172479,179.086999005082,265.425336877855,267.940923063835,175.045148346006,178.519747977572,222.283015079478,165.236120848537,120.274367571754,96.4473922714457,135.986772022401,126.708887554978,
SRAM06_03,HD_S004_ALK_PD_L_IDOFF,R[809],R[809],,-1e+32,1e+32,-1e+32,1e+32,26834.2854895937,5282.10130697369,35826.4362710657,13669.8187085572,22156.6175625085,23186.4983965732,27648.6924338611,21067.1325675421,24120.8495317395,34895.4805934749,31616.293990601,23595.7354518797,23221.1283119569,32270.5855338044,28459.2688227101,31046.4011414991,21426.7884384721,21639.1827515677,35192.5925110521,33932.6901561842,30422.5374004368,33633.1582716057,28740.6415750614,13669.8187085572,25292.5075085115,29953.5703068952,25496.4413168194,35826.4362710657,23025.3736169248,24228.6599996215,29810.9235698542,27608.003221257,25558.7226380946,23384.5980208701,20631.1820780501,21260.9550408599,
SRAM06_03,HD_S004_ALK_PD_L_IDOFF,R[810],R[810],,-1e+32,1e+32,-1e+32,1e+32,38297.4871201699,10289.5741198366,56877.0652066099,16416.8306498579,40460.234556752,29288.8050332329,37183.8273102803,42718.8051007973,45794.8691252132,39101.3429943906,33762.6081053651,31743.7645746822,26588.0022218316,33027.5376668998,51354.5719755118,49928.2533028866,49279.4880098928,40762.8031808842,44730.9218298883,56877.0652066099,55083.0058574455,44811.3486758293,33917.6611459557,16416.8306498579,23295.0728938753,33397.926507899,53257.6130802056,45057.4916210052,45953.3197740794,39589.1044053138,39856.2364293323,34694.4094812742,23563.9328762337,22357.6393697428,32608.2805531489,31219.5617657016,
SRAM06_03,HD_S004_ALK_PU_L_IDOFF,R[811],R[811],,-1e+32,1e+32,-1e+32,1e+32,155132.26076731,17408.4434606553,188524.876068486,98905.3622641758,89619.5138043102,159257.359497799,148446.457137175,159221.561807864,157798.837910989,149386.755620987,155358.222631699,158797.612202445,146220.440575039,152899.052528829,160927.481042398,157363.642957947,158397.652671958,150784.92717555,143261.03992537,154913.094288256,168670.652571242,148919.698849678,144300.110045811,117694.742102605,134387.148692949,154371.630800168,169410.59644489,146781.958266389,155438.814289669,168784.043159783,167852.92837653,175139.726214308,98905.3622641758,171060.851208686,185822.806456941,188524.876068486,
SRAM06_03,HD_S004_ALK_PU_L_IDOFF,R[812],R[812],,-1e+32,1e+32,-1e+32,1e+32,4388.90484626781,1369.8235807249,6851.96507674214,1475.80193115701,5376.16314558513,3353.18535343761,4258.82066898899,5142.5804914151,5437.24128903188,5843.82882528537,4469.39099371661,3455.00477633826,2961.15654140497,4756.11781032814,4640.96473570981,6105.65241508087,4966.95372329309,4142.75112791791,6850.54360719193,6851.96507674214,5656.88276130204,4934.67540075926,4290.17317337157,1475.80193115701,2484.33400875615,4578.13067350538,5688.82255235027,5932.25100491856,4551.43718531422,3958.75833032007,4724.68301099878,4374.50866076137,2640.69066695429,1856.45175514941,3039.49946039759,2632.79222240334,
SRAM06_03,HD_S004_ALK_PU_L_IDOFF,R[813],R[813],,-1e+32,1e+32,-1e+32,1e+32,101938.985151647,17448.1102554458,147832.406421451,75154.9680559751,72677.4383654759,109662.841555589,90662.1049863726,102290.229702513,98510.6956439839,86283.8343003528,100502.873073515,106390.768364257,96940.1529822491,99094.6129490747,103643.021430834,92743.4815934468,87866.4467618587,80719.6546364738,75981.3172449035,88001.5494283633,106410.069866961,91971.4214853036,87984.2016151545,75154.9680559751,88727.0597593435,103144.180652224,112080.58901075,87940.4002642714,97854.8193385225,119458.822660731,116161.638776561,126557.465611354,109938.871783574,129208.330244799,140389.709500305,147832.406421451,
SRAM06_03,HD_S004_ALK_PU_L_IDOFF,R[814],R[814],,-1e+32,1e+32,-1e+32,1e+32,50625.0766610051,7089.52199983728,65915.0635201317,38032.8816185643,27882.1819015674,46182.9719975289,53485.5613161344,51776.4151035096,53835.3932625157,57251.4700165895,50370.5341888294,48928.3387991182,46284.0666891352,49030.4662188149,52756.0046393752,58437.1545255366,65572.5170010058,65915.0635201317,60415.2982403813,60066.9121133264,56589.1721038226,51997.7756754536,52011.6142318641,41122.2344395094,43140.0510851585,46612.6056599813,51642.2731130127,52904.5297156393,53025.6217784493,45345.4978101804,46935.1360310291,44175.4431693115,43180.9267664148,39979.0860233719,42374.3596374623,38032.8816185643,
SRAM06_03,HD_S004_ALK_PG_L_IDINV,R[815],R[815],,-1e+32,1e+32,-1e+32,1e+32,53096.2191182994,20328.3984831085,105169.113170219,12.8860804842038,105156.227089735,59783.909805343,58420.6339566395,64879.3454799986,49452.368016938,96812.8049116989,48390.2797087317,61839.102145932,105169.113170219,45528.2752839864,36458.7885292261,42992.2773194253,54499.4699313061,60599.9470085059,66134.7022822016,42492.6698378001,39567.360271463,38787.1788452681,53387.4997247578,79049.5693061223,70881.790061831,45802.372279016,35593.1249684272,50872.6785691278,50830.0621185307,50107.7038940269,12.8860804842038,8904.81180771994,58643.0092241824,57291.4857534849,50206.3788122376,62591.1935626494,
SRAM06_03,HD_S004_ALK_PG_L_IDINV,R[816],R[816],,-1e+32,1e+32,-1e+32,1e+32,110063.133644792,17419.3173581814,158578.534384424,85507.5562052659,73070.9781791581,126900.792662975,122616.739862523,118922.233893365,107749.703034568,99230.1329165961,104268.828148588,130424.581161278,131276.669350056,97504.0312436611,85507.5562052659,93363.710935136,115068.254194573,127414.631636723,122142.253983045,87980.278543196,88992.6001033263,88200.423524725,113839.875466303,158578.534384424,136460.03405241,96609.4042339346,86428.9405639718,93817.7706847312,109402.532993887,107382.969675114,100246.379727184,95628.2004168151,122695.633446749,117828.030476986,109099.326772325,116376.088694129,
SRAM06_03,HD_S004_ALK_PG_L_IDINV,R[817],R[817],,-1e+32,1e+32,-1e+32,1e+32,56983.1045462253,16742.3319251255,100187.386740016,2518.8836677652,97668.5030722508,67140.8380480684,64222.1327888049,54038.2884415616,58299.7105924111,2518.8836677652,55909.6653211698,68697.6885682184,26162.9861175106,51979.4003531662,49045.5538065514,50364.8518889568,60586.4534377322,66844.5623330181,56042.4247585823,45492.0756258544,49453.2358340646,49422.828611018,60456.944255987,79526.4204900973,65607.7308779052,50809.4542916136,50835.4693602201,42903.4073704904,58598.6774125875,57261.0786866818,100187.386740016,86735.1537792229,64075.8249523262,60532.5475870116,58887.1894036052,53837.375530765,
SRAM06_03,HD_S004_ALK_PG_L_IDINV,R[818],R[818],,-1e+32,1e+32,-1e+32,1e+32,2.77239551822579,3.91554518920387,14.687995711019,0.00554468205503078,14.682451028964,0.539015043668465,1.56638441118524,0.00554468205503078,0.10824251667656,0.282700580546273,0.862616452349874,0.254609610247725,14.687995711019,0.544504982741288,11.3427459134226,4.8804307089233,0.320676569346315,0.723725686063066,0.0559238665381173,2.64851240176171,2.97159766232516,3.84447451362596,0.932765673835947,8.05800275201772,1.54045969889691,0.785405386159015,8.42359984847841,1.23416489301914,1.41850797539035,0.018495307560152,1.64886644452009,0.420254053982009,11.9009131804377,2.07737104796339,1.62168264364098,0.224070846601893,
SRAM06_03,HD_S004_ALK_PD_L_IDINV,R[819],R[819],,-1e+32,1e+32,-1e+32,1e+32,92898.7086821906,36674.2636705796,164691.790571512,48462.8449031149,116228.945668397,73698.4387687368,140134.110761042,66034.9658954004,131467.212475812,61240.4242595474,64801.3881586222,138694.656402297,122356.540213039,57014.6583037399,48462.8449031149,118113.138957336,116345.726633769,141086.875499989,107129.733013151,56889.2206706378,53944.486362373,64792.6408447561,111434.602961688,164691.790571512,73993.3696602908,54536.5940346521,53146.7758421213,56084.940769631,123098.474831743,62936.3519702224,58157.9182517054,54726.6556047243,152858.692391609,112969.071427955,124870.010055439,114147.658651252,
SRAM06_03,HD_S004_ALK_PD_L_IDINV,R[820],R[820],,-1e+32,1e+32,-1e+32,1e+32,128922.049416611,16161.0695666777,167112.339006415,105733.682626582,61378.656379833,136789.594577071,142588.981521738,133242.17298805,132933.391982467,121069.118891124,117306.599854039,140838.223198819,142796.20955097,116535.396808542,106762.140721027,119903.695435586,138746.081992301,160095.627915345,129199.540113983,113977.273586923,105733.682626582,110203.325155821,129858.510257573,167112.339006415,146030.728057877,111843.911615097,107706.658347935,114743.417720315,143482.72266047,126630.362232577,116382.692609785,112827.588969048,155424.940471669,137172.385593094,126489.649529183,132156.567923518,
SRAM06_03,HD_S004_ALK_PD_L_IDINV,R[821],R[821],,-1e+32,1e+32,-1e+32,1e+32,36065.4284836748,24966.6645488551,72054.4324528732,1694.51151961999,70359.9209332532,63086.770334466,2532.73670260046,67223.8803060851,1751.61064065381,59871.3314904714,52579.899496616,2192.73450436594,20459.1393077445,59544.5397880005,58371.5226603427,1828.06406630499,22432.9882063142,19069.9281734941,22115.0720762991,57104.9140399394,51816.9290413237,45403.2385495871,18463.8671354108,2353.40212923374,72054.4324528732,57333.1804828593,54586.7419739537,58673.8143649131,20435.7838122663,63724.4970149711,58240.3932688232,58130.7811036373,2631.97000656792,24245.2245799486,1694.51151961999,18074.3837642315,
SRAM06_03,HD_S004_ALK_PD_L_IDINV,R[822],R[822],,-1e+32,1e+32,-1e+32,1e+32,10.210110195985,3.08723941091276,19.5378994012413,7.05527103243565,12.4826283688057,19.5378994012413,8.60249431398457,19.1138473476271,9.10598001934709,9.2506794692743,8.738810141469,10.1227167109622,8.95924320865864,9.58480663411673,7.05527103243565,8.28164512099983,9.0749278311931,17.7077639891582,9.7470227030026,10.9428129622085,10.4129118207693,10.0331899271668,7.70584481758338,7.10044423827958,10.1857578048615,7.89227503620622,7.31965957260044,9.86123199533065,9.18824724180934,10.8093775413175,9.7370232427147,11.6416511212517,8.31623341806125,11.0037464415272,10.3187717028364,9.16112926753912,
SRAM06_03,HD_S004_ALK_PU_L_IDINV,R[823],R[823],,-1e+32,1e+32,-1e+32,1e+32,17969.618888373,9854.38573202326,36369.4166746158,4338.35977745922,32031.0568971566,18281.0107672081,34807.7126656714,20608.9278830225,36369.4166746158,17412.4583917985,22710.1698003955,19180.1832559735,4931.78949410495,4522.47281336682,16199.1246664322,24366.6221864221,23320.0376007409,25490.7426814593,33060.3096551105,15434.8233575247,4592.79056641956,21491.4479864129,24524.2096980767,4691.17663691646,14410.8236868446,4400.06215020929,18448.1353834517,30477.9912975578,21615.0736433399,15503.4041509574,18413.0095513924,16175.9577627651,32375.3204655463,4423.58314936679,4481.03773899935,4338.35977745922,
SRAM06_03,HD_S004_ALK_PU_L_IDINV,R[824],R[824],,-1e+32,1e+32,-1e+32,1e+32,36209.9576785753,2762.43324964846,44390.5625092088,31496.0099308508,12894.552578358,38801.0322143263,38399.6985387501,39362.8017850855,39957.7093430838,34584.4490717251,34025.4580242769,37216.8637915266,37782.4425420194,33456.4471312599,32858.8778019966,37843.0891868418,38405.0088730585,44390.5625092088,36317.6196625309,33346.1162474697,32798.6273822942,31496.0099308508,36831.4651136527,37221.0857887682,35746.2633000457,33164.8396032014,33128.6630821218,33843.3933022672,39681.5344301826,37848.5121077433,34534.2747888585,34564.3530893204,35903.3722269123,36486.1181891358,35613.3033268249,36898.6956504929,
SRAM06_03,HD_S004_ALK_PU_L_IDINV,R[825],R[825],,-1e+32,1e+32,-1e+32,1e+32,18261.9083032312,9480.8525139325,33127.2590127597,3082.40260552503,30044.8564072347,20501.1746722671,3453.6912853951,18705.5457794947,3371.0242450196,17126.254550132,11283.9171947336,17997.4070036314,33127.2590127597,29201.5462327719,16637.3825016857,13453.5838060258,15065.0947394686,18897.4370240744,3082.40260552503,17891.1345531108,28480.8275025183,10065.6518803198,12299.7203476696,32717.1966202938,21312.4690741305,28973.4923133331,14665.6342474497,3306.73244051694,18044.7038769285,22325.9252206504,16110.2448606314,18375.3501408276,3400.17123541776,32186.5939091634,31361.0362242439,32698.552299977,
SRAM06_03,HD_S004_ALK_PU_L_IDINV,R[826],R[826],,-1e+32,1e+32,-1e+32,1e+32,14.8487440448953,4.80712183368939,32.7406277253906,10.7280198900659,22.0126078353247,14.4034504642926,13.8501119549001,26.7871302817977,13.595568740227,15.3858794553628,14.5015878896919,16.5996005682005,16.5505435748017,11.431342011861,32.7406277253906,10.7666232670978,11.0351593269974,11.2052063824719,12.6300389809965,14.144102336267,17.0442074042165,13.9825166160132,11.3390173596882,17.4346007544554,15.8330176603645,12.0545509929792,12.3120005942655,11.8424785246217,15.4840168807621,12.045456815512,10.7280198900659,11.8406737522893,13.8229231769056,22.8488552697202,11.4313654504627,14.6403912890744,
SRAM06_04,HC_S004_ALK_PG_L_IDOFF,R[827],R[827],,-1e+32,1e+32,-1e+32,1e+32,164245.959871672,30388.4189129793,228641.741601476,100180.900797829,128460.840803647,141223.619716714,164837.703521619,148824.657716569,163356.329511587,190004.943503288,194831.216546346,144650.046798116,139701.387972093,188225.570419881,176773.784645467,197725.181132493,154015.089375706,136392.098891231,187964.118402676,228641.741601476,211820.7247239,198511.78623372,186157.944144746,100180.900797829,139955.905419667,187091.112312249,170983.231581962,196304.906303542,105002.246057115,154755.21411832,173117.017399802,156559.701589042,152123.451232582,129191.016880421,132490.747500439,140211.359971245,
SRAM06_04,HC_S004_ALK_PG_L_IDOFF,R[828],R[828],,-1e+32,1e+32,-1e+32,1e+32,316.082220594485,92.8637503631516,516.805768624857,144.6810646626,372.124703962257,238.679783385657,290.223269370478,310.297462981882,333.39583831147,369.821968726186,316.359477498229,243.170053693414,238.297927148424,313.47816461709,382.336269045417,450.459620160355,329.532021674002,268.186686261756,453.230329031921,516.805768624857,496.827725694634,397.609209527067,303.204511425443,144.6810646626,229.592652145647,326.70662212045,400.500118085244,431.675780608552,208.124178365385,302.950376936511,349.772459259403,290.438881633714,218.693293288094,175.056400626705,241.205981186235,227.234942332213,
SRAM06_04,HC_S004_ALK_PG_L_IDOFF,R[829],R[829],,-1e+32,1e+32,-1e+32,1e+32,121646.81844165,31014.5174813965,176536.68685662,45547.6469643162,130989.039892304,111108.482184,45547.6469643162,106502.611780582,115573.452150376,145917.635367101,160800.056662077,113174.772103815,112333.116833611,154193.287632098,125171.170218258,149225.797755953,105533.35917311,92051.5107064457,138339.365318421,176536.68685662,159508.344410788,153588.839746596,153821.175573633,82069.9057417858,115879.610812779,152875.906019275,45547.6469643162,148723.465213785,99100.467278205,114971.81477891,131081.681237533,119318.55578814,127703.443365365,105695.619516831,100133.42487051,109022.518665928,
